x,w,Pn'(x),Pn(x+eps),Pn(x-eps)
0.93246951420315202781230155449399460913476573771228982487254961652661350084420019627628873992192598504786367972657283410658797137951163840419217861807502101692115784520389308463103729611746325246126197604974379740742263208967162117217838523050510474427722220938636765536691790388802523267719557722339736874,0.17132449237917034504029614217273289352682250148404398239863543979894576054234015464792770542638866975211652206987440430919174716746217597462964922931803144845206713510916832108437179940676688721266924855699404815942932735702498405343382418236324411837461039120523911904419065986756433635653268472799896922,9.4579934367711255853474939657762213063119096261662719944305524496529078254688480356112971233941515557662635441706490936996138693180449539877514372401786837264829944375963215902595037921685966890594202130021629763245741951803165583009753467340507670313651623446276031417729973216066429251973471797104784317,-6.1546e-308,4.3678e-308
P7
0,0.41795918367346938775510204081632653061224489795918367346938775510204081632653061224489795918367346938775510204081632653061224489795918367346938775510204081632653061224489795918367346938775510204081632653061224489795918367346938775510204081632653061224489795918367346938775510204081632653061224489795918367,-2.1875,2.4835e-646456993,-2.4835e-646456993
0.40584515137739716690660641207696146334738201409937012638704325179466381322612565532831268972774658776528675866604801867801423897740878996024582934594311524037058648501360281929467986469974941888691697655426545053573846031006585984762707104509948834800245992671138854726573026677852542731241749686044788378,0.38183005050511894495036977548897513387836508353386273475108345103070554643412970834868465934404480145031467176458535733449289567763838375624431875663738169942635137503094251220690480821924059676571554581661402113504412766747738909982860865011799736118504209641323168671094440023016050879224932388831380978,2.5041559914488006410793416027471087188560867642075154158166557510085891558127532540580578578484759748289552842676733108561350218421919588078169991711395512260949146143334314586002946114960906669712717029823120148455034102110379113247262158611576272561786951796559262619218690438624295433642846846925721835,-5.0953e-309,8.8345e-309
0.74153118559939443986386477328078840707414764714139026011995535196742987467218051379282683236686324705969251809311201424360005439822983534717038571527404983329607476079761071506987690269328445619581512460959621718159502871698216191407097201188753915558346019554149714670844512328059112010287630812743191187,0.27970539148927666790146777142377958248692506522659876453701403269361881043056267681324094290119761876632337521337205151913563697956311994437135265781233685455635920253369091926431948335024933482679092796428623021081560206216928048896676283082141672007383655539896621199725027500094204618832403978311282658,-3.9856106962490569821164939217779813621571515138392070345420347707094204946440134168618237047210228530889811413664129294309545196766652751428064905985079658606320787831139806888348974544169590386245892890311881776487658278675048051189622402065138405322212381859199037444199754506884513525212234644827160352,3.1932e-308,-1.2409e-308
0.94910791234275852452618968404785126240077093767061778354876910391306333035484014080573077002792572414430073966699521619419562581135355311827778991585981008501390100017988824773230504010481514885111290494043742057945997910849844239795226108144013882318870495006827477432277606366971303987343010276767468617,0.12948496616886969327061143267908201832858740225994666397720863872465523497204230871562541816292084508948440200163442788106534489381890446264963470799926103785402411631291758893693897373663251738708536295379362620516067843361863653365360811089732061261867236859596536659792777374848928175412051387959377181,12.478496124918599536303424508379985069336567708211573275530112747511482226405224659845185965215742144532215206211165654077778077716130121068717302078255988599034205588898892425500875032269980797688820544628757819607996145467117781368200521386776331619237809278453326594924141909784601690813743513517954503,-3.9693e-308,9.9135e-308
P8
0.18343464249564980493947614236018398066675781291297378231718847369920447422154211411606822371112335374526765876428676660891960125238768656837885699951606635681044755516171385019663858107642055323708826547494928123149612477646193635627706457164566131594051340529850581719691743060644452896544759215371637568,0.36268378337836198296515044927719561219414603989433054052482306756668673472390667732436604208482850955025876992629670655292582155698951738449955760078620768427783503828625463057710075533732697147148942683287804318227790778467229655355481996014024877675059289765609933090113774272577366189836638983075621822,-2.3888193837549440242470999728304989137328160820304763183936056240202283520776754336755877790172814905706075888339135370039238762464937910536585840019018254426409827712552713632780784271686340388641196266323105196960640235280521959407874252176549986551541350803576650161611929286337158026018029364022185493,2.0215e-309,-4.6226e-309
0.52553240991632898581773904918924634904196424312039285775085709927245482076856127252396140019363198206190968292482526085071087937666387799398053953036682536311190182730324023600607174700061279014795875767562412888953366196435283308256242634705401842246036888175379385396585021138769535988739556779212256988,0.3137066458778872873379622019866013132603289990027349376902639450749562719421734969616980762339285560494275746410778086162472468322655616056890624276469758994622503118776562559463287222021520431626467794721603822601295276898652509723185157998353156062419751736972560423985709634133086499014112517215442544,2.9678308357677930576472131798403146467633535347464180214709162235289522939106217338793459974393624078356370562397652543601450731353746329402498966298350705128037145522927623051217550623002322813326098528300133333394379017315030931759967990719740993099609407748086692858068077966583253457032877109320257749,-9.0813e-309,2.3937e-308
0.7966664774136267395915539364758304368371717316159648320701702950392173056764730921471519272957259390191974534530973092653656494917010859602772562074621689676153935016290342325645582634205301545856060095727342603557415761265140428851957341933710803722783136113628137267630651413319993338005232609581705256,0.22238103445337447054435599442624088443013087005124956472590928929361681457044904085365314237719792784215926610121221812311143757985257224193818266745320905779086132895368404027893986488760043856972021574820632532471955902286315706513199655897335454406059528198806716166455903360834719123556993525698844891,-4.9616702756717018900159931416916668420011509717112562858514596973834127339978439073423801120070141008725416327444243171116595506558152875361895333452834208716058604108509853695676493148515788513509078498985111430995127221939010536781332920905157288791331611911879085065154865643773697991672250073146025124,2.9813e-308,-2.5387e-308
0.96028985649753623168356086856947299042823523430145203827163977737242489774341928443943895926331226831042439281729417621023895815521712854793736422049096997004339826183266373468087812635533469278673596634808705975425476039293185338665681328688426134748962892320876399889524097724893873242546781875906857217,0.10122853629037625915253135430996219011539409105168495705900369806474017876347078486028273930404500655815438933141326670771549403089234876787319730411360735846905332088240507319763065757292054679614357794675524923287300550259929540899466768105108107294683664665857746503573226025257049696465242319071107848,15.931352412828545999411918716276810116323109357302771287234959645041672937409700557963189502172570036755602261824304140061816186056220648547410438209880545504560077844174203030906210109080862901271892705629476351662675627034007613496557749625601593240897341480295330046864128899341442892925297414979508925,-8.1500e-308,9.5742e-308
P9
0,0.33023935500125976316452506928697404887881078357268833459309649785840262030738221214411690602166792642983119173595364071554547745023935500125976316452506928697404887881078357268833459309649785840262030738221214411690602166792642983119173595364071554547745023935500125976316452506928697404887881078357268833,2.4609375,-2.7940e-646456993,2.7940e-646456993
0.32425342340380892903853801464333660857195626073697308882704747684218657953512424919309860169849756720777782571735073739117180455752384323945728650057053338050254915991326302350536303989249312863619093289401733451878132961936872316949269736376518707154692709352235502744751176545852866980774988451216293316,0.31234707704000284006863040658444366559875486126190464555401116559914389732401931657012192188800635385229547731816469731163918180988752714596003709014784058855725890907576459840596413557223768165465615222454220249692663808027451277357937902921362452288207493577996140022759563270066559818181595438195089184,-2.674969259383588328206673950870117828865727224646501228036639505340444684203741709072906173333516018158962945814277127862345122387617194302329200576182303725494307336970171658175864523905925953256292122882986978211727335618060831486793009733213712868376856349785841264940864220747456200175182450369437451,4.0114e-309,-1.0869e-308
0.61337143270059039730870203934147418478572060494056469287281294228126734649100119858324001390356858457823348959685976856193971175285197468724583460403715599962023348283129874635169264668128885329782806201820275905313712740172297873679219348033815340151769541135974027639046978146972732869145982915863282621,0.2606106964029354623187428694186328497718402044372999519399970021196108156688912446476460930950174018273873855356376505133184038238358268707029298682703161767070852826824482373696733967124934731275123758942032745317892944979452416330800688391928576238230768124473665312193986755496897309565779748222382378,3.5075569246831308741898672651790030798266547889707339515513399989735433803779091567018630118056787675014909204363698158027227650781234850578606597416526190959920920004242604494218605179041215258966180888547090582460806302834379876049210552688002975427166125595224760422662592375096682033365856540371075319,-9.8893e-309,2.9134e-308
0.83603110732663579429942978806973487654410671812467599610437197963945500688159011889394619702585754025637581039105618687679217003998528134936119637953483882980726836286558587142863076909218275032791794933780179033902829312877926381700614423462884163667682592952685227254914375926987756163882631289800265288,0.18064816069485740405847203124291280951433782173204048449833590647135729054494626976459497730319970414760746796025779372267962684606301272317901008047455773748129739648682787055563704322888604771485392303290255411021982184812139900574134948000652348758082399682008712722371605952764901013634541938543902703,-6.06425529929560376999017987258768173280474999646754270825626319336269140811273004771741916249466630079026440927315166250178086058430858279157843944119930899003232971711353593022423638930852708164054860945815438219701262668081935782777085235576123782216273591327976141530782212011097157229014483596937913,3.3523e-308,-3.3944e-308
0.96816023950762608983557620290367287004940480049192532955002331184908037439660075306187374922689411160248759112331781599065228119696025093410800061114571573525773205940307429391052007422217995814488324121804791601656685572176282531786050642558168450305898436054330537819787269464257198214767672752854539366,0.081274388361574411971892158110523650675661720782410750711107676880686686308452062945578554702942576957794073317963038094590048795093955759528141378844750853767333972349567507324558127938133868301667395157245896802611234739695631672003334674766636592975299135275084311447707369687352173700821246018585499156,19.816320595526694238458441880892270937369977530860997751889944543816708527122767770045718582927449612917306961823865813559978426523967160751699331181489221586153718674664942762833318758835672441220861764186615489624495277466286899450330777510180759396550844551904616562672026126348963110753003793913758713,-1.6087e-307,5.9591e-308
P10
0.14887433898163121088482600112971998461756485942069169570798925351590361735566852137117762979946369123003116080525533882610289018186437654023167619699680909130507378277203710590709424758594227432498371771742473462169148529029429290031934666590824338380943550759968335702300050038372806343508795007361668343,0.29552422471475287017389299465133832942104671702685360135430802975599593821715232927035659579375421672271716440125255838681849078955200582600193634249418696660956271864888416804323130506153586740908305127066386528748390174687472659751595445077515891455654830832998639360593491238235667265913277949290011428,2.6307849435008334588203118187455731241789333920242399881841432948920812890229407997768002581580638901982511585846127235820694777667959648091355126612351155035621401616760607510163686148429287499029199940345515744101468732912283191438842835133874365035979427905163937641964552504721258934927170508486714502,-2.9549e-309,4.3622e-309
0.43339539412924719079926594316578416220007183765624649650270151314376698907770350122510275795011772122368293504099893794727422475772324920512677410328220862009523192709334620320113283203876915840634111498011298231414887874432043247664144215767888077084838794524881185497970392879269642542224276525521480427,0.26926671930999635509122692156946935285975993846088379580056327624215343231917927676422663670925276075559581145036869830869292346938114524155646588466344237116560144322599601417290445280303444112979029770671425375348062846083992765750069116867498428140862888685332080421504195088819163536606185084542087725,-3.0241310392175221638020367814933080460331637785243638554297772266396043942242894362657807261384988618788483854868737486115520800660049510841528450892175724555838529735723003771591185705149584614142749938416730176436022805279844800047183026842845077965270023597239948534867986590256991246053855690812907713,6.5055e-309,-1.0317e-308
0.67940956829902440623432736511487357576929471183480946766481718895255857539507492461507857357048037949983390204739931506083674084257663009076827417182029235431978528469774097183691437120135529628377331531086791269325449548547293413247272116802742684866171210117120302271810510107188044441606259692320428359,0.21908636251598204399553493422816319245877187052267708988095654363519991065295128124268399317720219278659121687281288763476662690806694756883092118433166566771052699153220775367726528266710278782468510102088321733200642734832547562506684158853494207116134102272915654777689283133006886541449968946202094903,4.1176908339921239854190557655864848815135745493607478929697806116734515312633263319123416119917531527892665089024899780594210239413527402549471351861498178146716272206552297833428509274841423402592962336460281526554302783524770719064389695176733081991961563592441405336991653037636626879303394514587900791,-2.1892e-308,2.3919e-308
0.86506336668898451073209668842349304852754301496533045252195973184537475513805556135679072894604577069440463108641176516867830016149345356373927293968909500115713496898930516120724357604809009797259233179237955357392905958797769568324277022369427659114836437148169237817015725972891393223126893756681046201,0.14945134915058059314577633965769733240255663966942736783547726875323865472663001094594726463473195191400575256104543633823445170674549760147137160119371095287981348288651187709535664396393337739399092016902046490838156187791575225783003434277853617569276421287924122829701501725908430103707724820986427545,-7.2921122761763885816265696872768473840958295770588022455271031583444956816555802052539558341099677468145443530166317876817415992569284439712152773217605974162405465127511244062327225496018447321487638286070319885229989260393693034873206690728137636470668643318818410779025717501802457683490197323906221951,5.4747e-308,-2.6381e-308
0.97390652851717172007796401208445205342826994669238211923121206669659520323463615962572356495626855625823304251877421121502216860143447777992054095872599424367044136957648812587991466331435107587371198778752105670674524353687136830338609093883116466535817071256869706687372592294492843837966458903473761528,0.066671344308688137593568809893331792857864834320158145128694881613412064084087101776785509685058877821090054714520419331487507126254403762139304987316994041634495363706400187011242315504393526242450629832718198718647480566044117862086478449236378557180717569208295026105115288140298525523228431989793783989,24.133269864732907524720813835859017817563624110492902937538909998298806972920734011125743704315982853691698294418261221140396664185842080445772497378027835517569931526978959404024166041640752503907735702740324340387747308455520809458050434312677793333408951222497429696298731615556048073988657980656111962,-7.3478e-308,1.9501e-307
P11
0,0.27292508677790063071448352833634218915604196989478374759760041145322530603915885301166686448071729457010842292227573612854998136383417768699153980539261924543309824695106080387465668850950236231621513006794392075777357162638547919933201318482703764089045474326859608244889630171015452400733786015171296557,-2.70703125,3.0734e-646456993,-3.0734e-646456993
0.26954315595234497233153198540086152467962186243905228162392563188005706622369473570382159224426730132443721867078442013170326103138615986944587400899720981471108596642291107038105484176112535984336291049613043649196943488692204544203814583488294920595992725471368094882135900228087995444330765178326495275,0.26280454451024666218068886989050919537276467760314455638005537148551280333954525355241699701702670595913233523489056859308156599593882204865166622771221534060075645634222888468142462651171975862911107158751756140411269168268462744526155237020865910002011336116071790979907325177861412476387433838645526098,2.8646894377591613606304587978169929566562823206948191397319950318683081107708700801101349463981299496727626054084332290169176172289926499151904330783848919532025445375697891632406590850091461403030078295981523361427934651875004109572426592090982205464808952982677130501772869045406061170774094482466031107,-1.0554e-308,5.3815e-309
0.51909612920681181592572566945860955448022711511992848902092261148669592645107289282559878010454905528148121581609093071291736179875486397544279935742347421723958719320550746831049541628843910047266642955429816899526971082070691826565235103899961397903670393115070706584946972864459848316692013750461905551,0.23319376459199047991852370484317513943179817231695850902731972212193221321888099595403994843826168441655110919167873181129201507950608101334336038013738978149121010900025459337707162257310734210814412187932469008372338612678895739668092334257230559564677357518880625740460434683136114072624923188586514415,-3.4263740018892329852364314174466062168139555709848944846044141459643389582509405880655183079310010719299972461915608279222174812925554605137067244056929606058345103512479103017472340856276791918027597939758655759535917442365931369704526371113204996045182699234447249529861489173788150322381183134442252036,1.6662e-308,-2.1458e-308
0.73015200557404932409341625203115345804964306202613031197837833968701324505851922959542341097128370006198654450219475842662895613462709154779054866411914368341365524720481704258091461653999037956439200392197579379397744901985956363645154578654845240893625824470225073519598888490495540382655250049889569474,0.18629021092773425142609764143165589169128474804020341178150640417387234800878550246933075851797958613110096453896633543156181717829859524440598766131878694624561248419031681869810831485551685285112843788088371512405963086998965961510431182768733588531740125906447729482004103458211269593902609982181829172,4.7953272802235936317302883239785935041079248604900852647678515112248000241206698480583225265706614086015237415684273830322053913494521541448098407246391929383461140964210068101959271492567839874487138113497333869788513202777204590999473795639007471028016783816615873399681112199823019738433865933056679979,-3.4654e-308,1.8696e-308
0.88706259976809529907515776930392726663167575122531438496741105553761131385737266744229059512659737415825556469513279400130766955945097981858101808962305999041654675967332283835458945807285998666198721236858404469040961920351180260876133514193458228034753750721994212794905831450565116562764561279518721501,0.12558036946490462463469429922394010019761579139540350066393401081791457513247127763468764171405453039786505854508452193598410688393775060732908843473637567690059254746275893460551522264659922309099846232969512488371889598794705928095289627368239493277045090725405245633986656771154176611144949249000804786,-8.6445436748262205862493991368257633532347029444272856368984789235902699425491366003602205063633215914420398623436896771311276140936227767168033203098843317322505696838934529062201942008651454912468797396354892793651992602803570670741242248495323083033667607459353957905809432953170642548853429715970472627,2.4201e-308,-7.1973e-308
0.97822865814605699280393800112285739077142240891978441542580106598366379938088998820031939816734476989934793299892787316159661817350259814121745466962601538022664674175913583425370673723273279697824062414990545460156218144587586872077516009539839808019464994612006789931275526902407373741803119311809019153,0.055668567116173666482753720442548578728515625696898148348384285674155407280737543883691222072318845810296321028241974163805504180401662242774127393398922632045279279528910366700551869158305642162510341288606948125498609519396956662334309593435785665800033525697648040411966648241293010455731907339996772509,28.882124334903392022592298062291791421556330687074354000120406928871261264769337895903193443684874214796140998028519974714274130858038441994264438869563755628891672448540124163241778230811786760976784100402880288313330211047700256867419211685282489086156711376092297169314140894639520898392488143250011701,-1.7272e-307,1.4860e-307
P12
0.12523340851146891547244136946385312998339691630544427321292175474846205624138968874286829846949135959410459879132051097315159969664463407959720578930281363427149751877364610797786290401085851749803458163536009061915338533985792224380950454509734206424773968688379951776094896413752291920079703053095803107,0.24914704581340278500056243604295121083046090256961883139535100311627942745728804303115680061804235306483347611787718583305851107360364968803964210377008542941502737221091728257019684301646591924021619820796255207324340857766137885796625403293478371707429041115656503718469723238314122913839137587592447223,-2.8557469630633857518620571090440841522188044570230757110383462585661603945936468339275414446569571554758600269945834529631985757673632075897561978287342631376793793933322942819369862833703643800008464921134959418629194657524265710904336982756727660929736535856600032351309065615768684257717540728410945992,3.7814e-309,-4.1614e-309
0.36783149899818019375269153664371756125636014133540962131179987950408992951678787387873442850054657723463312639597714521513515217932743935324199163774275382871320389664162274303718284470963188934547884841822611461227526979609371629600504639623197874236766680460330252425585363626178943666793052463736985398,0.23349253653835480876084989892487805625940997219975487473052349782149200007941167528067902650856369046673875643970886883389854278840891609661975038847380753533248145179488750388812162792803042489598308782293577290791644231030018795306547073153758092708406699890188912819567531308237640554161436565511590666,3.1473552797020373307786411393365282454034603093010753357510395078341109821432648237463695264252882738006580610354489425842595210827273433554599066664502397841217211000959065555149327944477541727033267578156867367660991886290429152816405742895815643222323551746527884364125820427508485578777251578694339785,-9.1819e-309,8.3258e-309
0.58731795428661744729670241894053428036909851404805248151027087966734069937589526243571076498874820190960155999292889267723106959108867175142499189843704151965799654931521792486834699342245746542270556959107871794349154143635139191674285545968779404911397569231774476897388491208654355631469971867002273943,0.20316742672306592174906445580979837650651814727459014639859456579764563251047284379514439506460523243116042933686325996496137135190210132907910420189599423685656890245260738280276852445703846681240064758134063899875305215261728059344541572232792796333955754526142350078389928606441614394320316830237219982,-3.8765751384811503428032082518438375985805224085208814928753584719624276988035029456392656213282067775736950810710601187967557521501509735911494213787461202329035883354908120607918505102457094314192492854090480523123729701295245489895675911052006234185708698589051355749108461324827815478333847150412481961,1.3754e-308,-2.9374e-308
0.76990267419430468703689383321281807598492575001893163766441906424911654310847122401642499922342191061761754045422185620704016285265354759491942035158754711514435184626896570143367857869960707068262822102488760216156789235759062543109515384108993417975492307070213824675969756214644771341632173659230784318,0.16007832854334622633465252954335907187201173049086417790989954415795422517329115068165655263705773052707487709681280262724376386088264904467503100243409511213679869020659979278560098046375913998387244938872586336059061667742863824552984448704583962838846109404667288747766258229598512840250031434536971413,5.5388327184854440626916957756745427341345455213048841220615836408796105774909490388768496879737149102182610460365925227011478523337554197655479549660592583122000423275354154824089342435032022618368828712962132648657890552331336933233431743862013827233220716597748154591772219212869343283534625713044518617,-1.5898e-308,4.5723e-308
0.90411725637047485667846586611909619253759670921329754655407576068123479572923579048696942782373326781186038289641042234889971981954299601063524901258268291998347354448614206140899100247009682576258221693446448698746167580757842398074380920640659545401716791808502051967028949639123594484946882408613034798,0.10693932599531843096025471819399622421457017347032488000512604210281899362749757654053731809631645741357635933314114416117033051696355084484800865232691960050114390447649204829355515358576079107052492180710337954704248957128309309678064675983585172989035361374518280890128228113724298182868008086803866433,-10.121134722297604262979619525916705182181735519514076361296479439607095023148907010288936226449431292141063132907007426417539311627756694640427507264835162758986698383278199434207728900653922977835784302859757730251317026786861218851356955212367782409483260814278672360860185028163473704030061906739168057,3.0434e-308,-8.2167e-308
0.98156063424671925069054909014928082296015519981373151046268212180779324431825398222525726789045223578555649237284127318524545703044707716708276967488752886112565550184482662910041202137201539996961235882788466302337187351583920530374414763938317041938954347092061854318067356922598837056799049512603141077,0.047175336386511827194615961485017060317029073994847089560505347003809721152038710670825907075414536096616101675596738579667480408239132996738463651099098085757979678858495989659756870548945257997002695191931793112453990710709421253212368266318016034223270336888266637456783305036838111145610694953179042822,34.062837494704340536051881610029055104705903103415456126366373493979171610109179424100659699571660502407894303174707711208315804871459099362198309256822537752467495998311026025271774079350775346159261248490060550079495763954259552498323980752292763088738307900724505730678569302107411125082085581478037899,-1.5527e-307,2.2370e-307
P13
0,0.23255155323087391019458951526883594815662747730679798611866543934476002408070340138272206204274136342068410000477932545864613796681728749660817592885524953457021389089321157253225185293117361049428981496913564845632777700709768641836573904505972438040370108302176234244166312098380030447962515894583826652,2.9326171875,-3.3295e-646456993,3.3295e-646456993
0.23045831595513479406552812109798883521154237588353116346926149783716208368858195081280294476468012932385128024931634124956408903751534050015037847658287563209406095837737036351078566260402956753331534355721824377213895786018649742970418612468268190857937355071971236229370601927801901340498522974758720949,0.22628318026289723841209018603977661843475773761555701986496854877157566312049997104182631866631392972112658891075268364265579680787634289024954381518720232374410660272569358751471405178611618693976086409508467337389867123516728983821149934854405911696137489489226404156558954371967695399433231115306530937,-3.0551978049217226024143937132320464167848764013644142151165790277504873002043944459638248880776675403555486251100639242605181316275471862952973776194740392245100855762500338932603151545637409832612671257539320704048070699607226593467390248474300704186705284055164360786178555778383415223738258794515504706,3.8197e-309,-4.6778e-309
0.44849275103644685287791285212763986780192166744175787895828294745824409206621714364503820855473301009605263555713596857626397671663295160721110202555467850375996078094076679525984527156168584656309778171211378802705737314398519536221284242420719712675942886073394522573941677892913023932108781220594596019,0.20781604753688850231252321930605276338658260919950354921911111991653854356508443226059552804661192657598264070516907284167826312468776995998589290661967119494835872794756869424308244538973841844494727476773484806061205048982965732358773082393743697278513005948142308404678817109097088065002029696943938736,3.4708966468913421702947671244566204490482844967559329149149342437527927706940705732495149847901019274834319340935091038598237168612125117995227736405321373754370496236613640489817674905493756684058271853909247388929652865952482357244728328260203664434251316806863702171458856660208431283152857754771938571,-8.8143e-309,1.0493e-308
0.64234933944034022064398460699551565007169739826157685738914240791864355314499357491438830011419155512224677026454719381240473495426535100763805366709295813049568090714762799175648315044811817749285926442472415338857507242460039906457460601021588950283392231020925515003883216556366824249922756254526517859,0.17814598076194573828004669199609799551281265066101650298679444028914506949874872349471695122231270150696704972007439460978348832418938742419176174166033870783994453219769249967602906997770294012203983724299535934545780730733280733517613082536962191178114974328784511132829681792836128855718561485412356059,-4.3718444137306925581543838630357660084352852986283171532014396627832050280122510647108297559743963553122938487427348565563012619888322826833551306172784431963312923683256279971274493489871542687769452247337535848678842500510574261270749296735439532816582805363998443111337838460776910116266397052074239601,1.9798e-308,-2.8841e-308
0.80157809073330991279420648958285989030561572479050002989738471385922211622664012203002987418531706025236160337609478507548685248702651721169138481516157132639906574796190253958656557611715249215881596173120354811660514340384572948894795035577410748708148700280978664284986702193230049209750222574474753033,0.13887351021978723846360177686887146762186271826329822764635501650577252153488953572518154285460562586240968427612598993158396182239240005614034918145022458198420438196433233579378463402365292665714819848919242851147334246468017544283626608211009382031211507981273098487693429774664199572533361035094890576,6.3472255797330110369522401190421124561431488914519362836770998594696255752507648048916935460332100319198822643430029500844633622612039393323919248982303612919259398927217690826844139184671536689665231934801133626253665565548959961760648829864850266626024054798958992527184127637440853279880856271317860259,-3.4550e-308,3.6065e-308
0.91759839922297796520654783650071951239047479011168329589528534565965920858960991428348539034058292445105178102177510723069758495547370559751550558291199507157208120911214434502259399276696212009910336252552620928878159412151195841989888000995810961009790029201464987391771805691990718461393170039124789859,0.09212149983772844791442177595379712092368399986223683908839154733959372972763292629189781575573197286884642061802811154052807558220613301325750254549311227995287782633785802600965954472397124762729921750528669980488787923066419759655620937576272029518600148826293641821870612102678319932657241762618122214,-11.721625565796192147886112417039648022620131715817830182376484267226361921544449640359581804143476555953786799569083515662109823530319495120253206667023523911194470997782500507096740593193016604713709979231395681993414302284979825826197649076849624652122844077363792267229215538231767776579970188334658081,9.2608e-308,-3.7799e-308
