x,w,Pn'(x),Pn(x+eps),Pn(x-eps)
P4
0.3399810435848562648026657591032446872005758697709143525929539768210200304632370344778752804355548115489602395207464932135845003241712491992776363684338,0.6521451548625461426269360507780005927646513041661064595074706804812481325340896482780162322677418404902018960952364978455755577496740182191429757016783,-1.862152866955728222719916785897983916689875155684517143982964456526493228580087827369609572841168368929624892305405718833239593698433145574703126377621,4.6495e-155,-9.2390e-155
0.8611363115940525752239464888928095050957253796297176376157219209065294714950488657041623398844793052105769209319781763249637438391157919764084938458619,0.3478548451374538573730639492219994072353486958338935404925293195187518674659103517219837677322581595097981039047635021544244422503259817808570242983217,4.71663782946860106178732465142080947104251899143101714079449052771772989470105049052017663596482166775503384711737993542406241194542092886308938478527,-3.0199e-154,4.0157e-154
P5
0,0.5688888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,1.875,-2.1287e-646456993,2.1287e-646456993
0.5384693101056830910363144207002088049672866069055599562022316270594711853677552910358036672505709315713670572321043495510816912158744046420683486075628,0.4786286704993664680412915148356381929122955533431415399727276673338382671525124569755621250616041107794464209474122299742927901670531874220236019762755,-2.425889036300419710989844587695486052182307607214845554506619683780104292190650054615637288694175200918879438148333631489893638903755071787232554643076,1.2996e-154,-2.3190e-154
0.9061798459386639927976268782993929651256519107625308628737622865437707949166868469411429895535422619115836248167051160932020660084349721915374869570125,0.23692688505618908751426404071991736264326000221241401558282788822171728840304309857999343049395144477610913460814332558126276538850236813353195357928,6.870333480744864155434289032139930496626752051659289998951064128224548736635094499060081733138619645363323882592778075934338083348199516231676999087521,-5.8119e-154,4.4363e-154
P6
0.238619186083196908630501721680711935418610630140021350181395164574274934275639842249224427257349131609072223097010687202955453035077205135262887217519,0.4679139345726910473898703439895509948116556057692105353116253199639142016203981270311100925847919823047662687897547971009283625541735029545935635592734,2.128933728923492960552639026591160814569855706619954423303137158143643936950690772371721736375879810472482530950643668550919841690034128133254656030501,-3.3219e-155,4.6173e-155
0.6612093864662645136613995950199053470064485643951700708145267058521834966071431009442864037464614564298883716392751466795573467722253804381723198010093,0.3607615730481386075698335138377161116615218927467454822897392402371400378372617183209622019888193479431172091403707985898798902783643210707767872114086,-3.138535092993211266030316269366683654309608936347257069374557610293115550083626413067458083593692051026440872481911043674309071661641130550443877150735,2.4850e-154,-2.1967e-154
0.932469514203152027812301554493994609134765737712289824872549616526613500844200196276288739921925985047863679726572834106587971379511638404192178618075,0.171324492379170345040296142172732893526822501484043982398635439798945760542340154647927705426388669752116522069874404309191747167462175974629649229318,9.457993436771125585347493965776221306311909626166271994430552449652907825468848035611297123394151555766263544170649093699613869318044953987751437240179,-5.1989e-154,8.9093e-154
P7
0,0.417959183673469387755102040816326530612244897959183673469387755102040816326530612244897959183673469387755102040816326530612244897959183673469387755102,-2.1875,2.4835e-646456993,-2.4835e-646456993
0.4058451513773971669066064120769614633473820140993701263870432517946638132261256553283126897277465877652867586660480186780142389774087899602458293459431,0.3818300505051189449503697754889751338783650835338627347510834510307055464341297083486846593440448014503146717645853573344928956776383837562443187566374,2.50415599144880064107934160274710871885608676420751541581665575100858915581275325405805785784847597482895528426767331085613502184219195880781699917114,-5.9973e-155,1.2680e-154
0.7415311855993944398638647732807884070741476471413902601199553519674298746721805137928268323668632470596925180931120142436000543982298353471703857152741,0.2797053914892766679014677714237795824869250652265987645370140326936188104305626768132409429011976187663233752133720515191356369795631199443713526578123,-3.985610696249056982116493921777981362157151513839207034542034770709420494644013416861823704721022853088981141366412929430954519676665275142806490598508,2.3108e-154,-3.6344e-154
0.9491079123427585245261896840478512624007709376706177835487691039130633303548401408057307700279257241443007396669952161941956258113535531182777899158598,0.1294849661688696932706114326790820183285874022599466639772086387246552349720423087156254181629208450894844020016344278810653448938189044626496347079993,12.47849612491859953630342450837998506933656770821157327553011274751148222640522465984518596521574214453221520621116565407777807771613012106871730207826,-5.7733e-154,1.2840e-153
P8
0.1834346424956498049394761423601839806667578129129737823171884736992044742215421141160682237111233537452676587642867666089196012523876865683788569995161,0.3626837833783619829651504492771956121941460398943305405248230675666867347239066773243660420848285095502587699262967065529258215569895173844995576007862,-2.388819383754944024247099972830498913732816082030476318393605624020228352077675433675587779017281490570607588833913537003923876246493791053658584001902,3.2785e-155,-5.6298e-155
0.5255324099163289858177390491892463490419642431203928577508570992724548207685612725239614001936319820619096829248252608507108793766638779939805395303668,0.313706645877887287337962201986601313260328999002734937690263945074956271942173496961698076233928556049427574641077808616247246832265561605689062427647,2.967830835767793057647213179840314646763353534746418021470916223528952293910621733879345997439362407835637056239765254360145073135374632940249896629835,-3.2799e-154,1.1471e-154
0.7966664774136267395915539364758304368371717316159648320701702950392173056764730921471519272957259390191974534530973092653656494917010859602772562074622,0.2223810344533744705443559944262408844301308700512495647259092892936168145704490408536531423771979278421592661012122181231114375798525722419381826674532,-4.961670275671701890015993141691666842001150971711256285851459697383412733997843907342380112007014100872541632744424317111659550655815287536189533345283,2.5342e-154,-4.8670e-154
0.960289856497536231683560868569472990428235234301452038271639777372424897743419284439438959263312268310424392817294176210238958155217128547937364220491,0.1012285362903762591525313543099621901153940910516849570590036980647401787634707848602827393040450065581543893314132667077154940308923487678731973041136,15.93135241282854599941191871627681011632310935730277128723495964504167293740970055796318950217257003675560226182430414006181618605622064854741043820988,-1.0433e-153,1.3332e-153
P9
0,0.3302393550012597631645250692869740488788107835726883345930964978584026203073822121441169060216679264298311917359536407155454774502393550012597631645251,2.4609375,-2.7940e-646456993,2.7940e-646456993
0.3242534234038089290385380146433366085719562607369730888270474768421865795351242491930986016984975672077778257173507373911718045575238432394572865005705,0.3123470770400028400686304065844436655987548612619046455540111655991438973240193165701219218880063538522954773181646973116391818098875271459600370901478,-2.674969259383588328206673950870117828865727224646501228036639505340444684203741709072906173333516018158962945814277127862345122387617194302329200576182,1.4568e-154,-5.3830e-155
