x,w,Pn'(x),Pn(x+eps),Pn(x-eps)
P4
0.33998104358485626480266575910324469,0.65214515486254614262693605077800059,-1.8621528669557282227199167858979839,1.7142e-39,-3.7582e-39
0.86113631159405257522394648889280951,0.34785484513745385737306394922199941,4.7166378294686010617873246514208095,-1.3417e-38,1.4305e-38
P5
0,0.56888888888888888888888888888888889,1.875,-2.1287e-646456993,2.1287e-646456993
0.53846931010568309103631442070020881,0.47862867049936646804129151483563819,-2.4258890363004197109898445876954861,1.0415e-38,-3.8429e-39
0.90617984593866399279762687829939297,0.23692688505618908751426404071991736,6.8703334807448641554342890321399305,-2.6350e-38,1.4030e-38
P6
0.23861918608319690863050172168071194,0.46791393457269104738987034398955099,2.1289337289234929605526390265911608,-1.0928e-39,2.0354e-39
0.66120938646626451366139959501990535,0.36076157304813860756983351383771611,-3.1385350929932112660303162693666837,1.1204e-38,-7.2430e-39
0.93246951420315202781230155449399461,0.17132449237917034504029614217273289,9.4579934367711255853474939657762213,-3.7575e-38,1.8014e-38
P7
0,0.41795918367346938775510204081632653,-2.1875,2.4835e-646456993,-2.4835e-646456993
0.40584515137739716690660641207696146,0.38183005050511894495036977548897513,2.5041559914488006410793416027471087,-2.5128e-39,4.8462e-39
0.74153118559939443986386477328078841,0.27970539148927666790146777142377958,-3.9856106962490569821164939217779814,7.2154e-39,-1.6210e-38
0.94910791234275852452618968404785126,0.12948496616886969327061143267908202,12.478496124918599536303424508379985,-5.4963e-38,1.8379e-38
P8
0.18343464249564980493947614236018398,0.36268378337836198296515044927719561,-2.3888193837549440242470999728304989,2.2011e-39,-1.3090e-39
0.52553240991632898581773904918924635,0.31370664587788728733796220198660131,2.9678308357677930576472131798403146,-8.9446e-39,8.4987e-39
0.79666647741362673959155393647583044,0.22238103445337447054435599442624088,-4.9616702756717018900159931416916668,1.7182e-38,-1.1980e-38
0.96028985649753623168356086856947299,0.10122853629037625915253135430996219,15.93135241282854599941191871627681,-5.8138e-38,3.5498e-38
P9
0,0.33023935500125976316452506928697405,2.4609375,-2.7940e-646456993,2.7940e-646456993
0.32425342340380892903853801464333661,0.31234707704000284006863040658444367,-2.6749692593835883282066739508701178,2.8157e-39,-5.0454e-39
0.61337143270059039730870203934147419,0.26061069640293546231874286941863285,3.5075569246831308741898672651790031,-1.1759e-38,8.8561e-39
0.83603110732663579429942978806973488,0.18064816069485740405847203124291281,-6.0642552992956037699901798725876817,2.0240e-38,-1.5402e-38
0.96816023950762608983557620290367287,0.081274388361574411971892158110523651,19.816320595526694238458441880892271,-8.3495e-38,3.2975e-38
P10
0.14887433898163121088482600112971998,0.29552422471475287017389299465133833,2.6307849435008334588203118187455731,-1.7217e-39,2.1439e-39
0.43339539412924719079926594316578416,0.26926671930999635509122692156946935,-3.024131039217522163802036781493308,4.6921e-39,-4.1950e-39
0.67940956829902440623432736511487358,0.21908636251598204399553493422816319,4.1176908339921239854190557655864849,-1.4400e-38,9.8016e-39
0.86506336668898451073209668842349305,0.14945134915058059314577633965769733,-7.2921122761763885816265696872768474,1.3030e-38,-2.9829e-38
0.97390652851717172007796401208445205,0.066671344308688137593568809893331793,24.133269864732907524720813835859018,-9.3651e-38,4.8192e-38
P11
0,0.27292508677790063071448352833634219,-2.70703125,3.0734e-646456993,-3.0734e-646456993
0.26954315595234497233153198540086152,0.2628045445102466621806888698905092,2.864689437759161360630458797816993,-4.6820e-39,3.7366e-39
0.51909612920681181592572566945860955,0.23319376459199047991852370484317514,-3.4263740018892329852364314174466062,1.5031e-38,-5.1071e-39
0.73015200557404932409341625203115346,0.18629021092773425142609764143165589,4.7953272802235936317302883239785935,-1.5873e-38,1.2311e-38
0.88706259976809529907515776930392727,0.1255803694649046246346942992239401,-8.6445436748262205862493991368257634,3.7740e-38,-1.3068e-38
0.97822865814605699280393800112285739,0.055668567116173666482753720442548579,28.882124334903392022592298062291791,-4.3730e-38,1.2602e-37
P12
0.12523340851146891547244136946385313,0.24914704581340278500056243604295121,-2.8557469630633857518620571090440842,1.7301e-39,-2.4660e-39
0.36783149899818019375269153664371756,0.23349253653835480876084989892487806,3.1473552797020373307786411393365282,-2.7619e-39,6.4874e-39
0.58731795428661744729670241894053428,0.20316742672306592174906445580979838,-3.8765751384811503428032082518438376,1.5541e-38,-7.2431e-39
0.76990267419430468703689383321281808,0.16007832854334622633465252954335907,5.5388327184854440626916957756745427,-1.5536e-38,1.7019e-38
0.90411725637047485667846586611909619,0.10693932599531843096025471819399622,-10.121134722297604262979619525916705,3.9272e-38,-2.0214e-38
0.98156063424671925069054909014928082,0.04717533638651182719461596148501706,34.062837494704340536051881610029055,-8.2731e-38,1.1747e-37
P13
0,0.23255155323087391019458951526883595,2.9326171875,-3.3295e-646456993,3.3295e-646456993
0.23045831595513479406552812109798884,0.22628318026289723841209018603977662,-3.0551978049217226024143937132320464,1.1473e-39,-3.3419e-39
0.44849275103644685287791285212763987,0.20781604753688850231252321930605276,3.4708966468913421702947671244566205,-6.2985e-39,3.9015e-39
0.64234933944034022064398460699551565,0.178145980761945738280046691996098,-4.371844413730692558154383863035766,1.0701e-38,-1.4995e-38
0.80157809073330991279420648958285989,0.13887351021978723846360177686887147,6.3472255797330110369522401190421125,-2.2684e-38,1.4622e-38
0.91759839922297796520654783650071951,0.092121499837728447914421775953797121,-11.721625565796192147886112417039648,4.0738e-38,-2.8155e-38
0.98418305471858814947282944880710961,0.04048400476531587952002159220098606,39.6753795344235519678025357338757,-1.2458e-37,1.0861e-37
P14
0.10805494870734366206624465021983475,0.21526385346315779019587644331626004,3.0660536059965182040763159836568595,-1.6803e-39,5.7232e-40
0.31911236892788976043567182416847547,0.20519846372129560396592406566121806,-3.2941951737903376340533080238828192,6.0481e-39,-3.6327e-39
0.51524863635815409196529071855118866,0.18553839747793781374171659012515704,3.8308630496851000371170825822657898,-1.0147e-38,1.2368e-38
0.68729290481168547014801980301933414,0.15720316715819353456960193862384216,-4.9104381397218814994534809428002047,1.0305e-38,-1.8556e-38
0.82720131506976499318979474265039496,0.12151857068790318468941480907247663,7.2198845901770000020454604938201597,-2.9810e-38,1.2625e-38
0.92843488366357351733639113937787426,0.08015808715976020980563327706285431,-13.445846380979607162350630470775256,5.4271e-38,-2.4757e-38
0.9862838086968123388415972667040528,0.035119460331751863031832876138191781,45.71973062735751608133456429241735,-1.6269e-37,1.0602e-37
P15
0,0.20257824192556127288062019996751931,-3.14208984375,3.5673e-646456993,-3.5673e-646456993
